customer_id,age_group,gender,state,country,distance_traveled_miles,previous_attendance,purchase_platform
"CUST004255","25-34","Female","GA","USA","708","Second Time","Eventbrite"
"CUST004256","55+","Non-Binary","SC","USA","588","First Time","Eventbrite"
"CUST004257","55+","Female","TX","USA","1552","First Time","Ticketmaster"
"CUST004258","45-54","Male","MI","USA","531","Returning (3+)","Festival Website"
"CUST004259","18-24","Female","NY","USA","150","Returning (3+)","SeatGeek"
"CUST004260","55+","Male","NJ","USA","148","First Time","Festival Website"
"CUST004261","35-44","Male","MA","USA","310","Second Time","Dice"
"CUST004262","25-34","Male","CT","USA","277","Returning (3+)","Festival Website"
"CUST004263","45-54","Female","PA","USA","55","First Time","StubHub"
"CUST004264","25-34","Male","PA","USA","84","First Time","StubHub"
"CUST004265","55+","Female","FL","USA","1082","Second Time","Ticketmaster"
"CUST004266","25-34","Non-Binary","RI","USA","377","Second Time","StubHub"
"CUST004267","55+","Female","MI","USA","412","Second Time","Festival Website"
"CUST004268","55+","Prefer not to say","CT","USA","309","Second Time","Dice"
"CUST004269","55+","Prefer not to say","NY","USA","282","Second Time","Eventbrite"
"CUST004270","25-34","Non-Binary","RI","USA","303","Returning (3+)","Ticketmaster"
"CUST004271","18-24","Female","NJ","USA","148","Returning (3+)","SeatGeek"
"CUST004272","55+","Non-Binary","PA","USA","11","Returning (3+)","Eventbrite"
"CUST004273","55+","Female","SC","USA","594","Returning (3+)","Festival Website"
"CUST004274","45-54","Non-Binary","MD","USA","112","Returning (3+)","Eventbrite"
"CUST004275","18-24","Male","DE","USA","128","Second Time","StubHub"
"CUST004276","55+","Male","NC","USA","399","Second Time","Eventbrite"
"CUST004277","25-34","Female","MD","USA","67","Returning (3+)","Festival Website"
"CUST004278","45-54","Female","MD","USA","164","Second Time","Eventbrite"
"CUST004279","18-24","Female","MI","USA","472","Second Time","Festival Website"
"CUST004280","35-44","Prefer not to say","CT","USA","282","Returning (3+)","SeatGeek"
"CUST004281","25-34","Non-Binary","OH","USA","298","Returning (3+)","Eventbrite"
"CUST004282","55+","Female","NY","USA","157","Returning (3+)","Eventbrite"
"CUST004283","25-34","Prefer not to say","PA","USA","90","First Time","Ticketmaster"
"CUST004284","45-54","Female","SC","USA","604","Returning (3+)","StubHub"
"CUST004285","55+","Non-Binary","CA","USA","2584","Returning (3+)","SeatGeek"
"CUST004286","18-24","Male","RI","USA","333","First Time","SeatGeek"
"CUST004287","45-54","Female","RI","USA","314","Returning (3+)","Dice"
"CUST004288","35-44","Non-Binary","MI","USA","537","First Time","Festival Website"
"CUST004289","55+","Female","NY","USA","273","Second Time","StubHub"
"CUST004290","18-24","Female","PA","USA","123","Returning (3+)","SeatGeek"
"CUST004291","55+","Prefer not to say","CA","USA","2993","First Time","Dice"
"CUST004292","35-44","Prefer not to say","CA","USA","2519","First Time","SeatGeek"
"CUST004293","35-44","Prefer not to say","NY","USA","160","First Time","SeatGeek"
"CUST004294","35-44","Non-Binary","NC","USA","448","First Time","Festival Website"
"CUST004295","25-34","Non-Binary","DE","USA","187","First Time","SeatGeek"
"CUST004296","18-24","Male","NC","USA","360","First Time","Eventbrite"
"CUST004297","25-34","Male","IL","USA","609","Returning (3+)","Ticketmaster"
"CUST004298","45-54","Prefer not to say","NY","USA","222","Second Time","Eventbrite"
"CUST004299","55+","Prefer not to say","VA","USA","276","Second Time","SeatGeek"
"CUST004300","35-44","Non-Binary","MA","USA","310","Second Time","Ticketmaster"
"CUST004301","18-24","Male","CT","USA","329","Second Time","SeatGeek"
"CUST004302","45-54","Non-Binary","CA","USA","2983","First Time","Eventbrite"
"CUST004303","25-34","Prefer not to say","MI","USA","592","Second Time","StubHub"
"CUST004304","55+","Male","FL","USA","815","Returning (3+)","SeatGeek"
"CUST004305","18-24","Female","PA","USA","28","Second Time","Ticketmaster"
"CUST004306","55+","Female","MD","USA","139","First Time","SeatGeek"
"CUST004307","55+","Female","DE","USA","115","Returning (3+)","StubHub"
"CUST004308","35-44","Male","RI","USA","340","First Time","Dice"
"CUST004309","25-34","Male","MD","USA","78","Returning (3+)","Festival Website"
"CUST004310","45-54","Non-Binary","NY","USA","258","Second Time","Dice"
"CUST004311","25-34","Prefer not to say","CT","USA","332","First Time","Festival Website"
"CUST004312","25-34","Male","NY","USA","291","Second Time","StubHub"
"CUST004313","18-24","Female","NY","USA","295","Second Time","Dice"
"CUST004314","45-54","Prefer not to say","PA","USA","105","Second Time","Dice"
"CUST004315","25-34","Prefer not to say","NJ","USA","222","Second Time","Eventbrite"
"CUST004316","25-34","Non-Binary","SC","USA","575","Returning (3+)","Dice"
"CUST004317","55+","Non-Binary","NJ","USA","202","Returning (3+)","Eventbrite"
"CUST004318","25-34","Non-Binary","MA","USA","376","Returning (3+)","Dice"
"CUST004319","45-54","Prefer not to say","FL","USA","811","First Time","Ticketmaster"
"CUST004320","45-54","Male","GA","USA","737","First Time","Dice"
"CUST004321","35-44","Male","NY","USA","276","Second Time","Eventbrite"
"CUST004322","55+","Male","IL","USA","763","Returning (3+)","StubHub"
"CUST004323","25-34","Non-Binary","PA","USA","41","Returning (3+)","StubHub"
"CUST004324","55+","Male","FL","USA","955","Second Time","Festival Website"
"CUST004325","55+","Prefer not to say","NJ","USA","132","First Time","Festival Website"
"CUST004326","18-24","Non-Binary","NJ","USA","153","Returning (3+)","StubHub"
"CUST004327","45-54","Female","TX","USA","1437","Returning (3+)","Eventbrite"
"CUST004328","55+","Non-Binary","NY","USA","290","First Time","StubHub"
"CUST004329","18-24","Female","PA","USA","150","First Time","Ticketmaster"
"CUST004330","25-34","Prefer not to say","MD","USA","137","Returning (3+)","Eventbrite"
"CUST004331","25-34","Prefer not to say","MD","USA","185","Second Time","SeatGeek"
"CUST004332","35-44","Female","MA","USA","327","First Time","Ticketmaster"
"CUST004333","25-34","Non-Binary","VA","USA","164","Second Time","Eventbrite"
"CUST004334","55+","Male","NC","USA","365","Second Time","Eventbrite"
"CUST004335","55+","Non-Binary","MA","USA","319","First Time","Ticketmaster"
"CUST004336","25-34","Non-Binary","IL","USA","796","First Time","Dice"
"CUST004337","35-44","Female","PA","USA","16","Second Time","Eventbrite"
"CUST004338","35-44","Male","PA","USA","149","Second Time","Dice"
"CUST004339","18-24","Male","MD","USA","180","First Time","SeatGeek"
"CUST004340","25-34","Prefer not to say","SC","USA","615","Second Time","Ticketmaster"
"CUST004341","25-34","Female","DE","USA","118","Returning (3+)","Festival Website"
"CUST004342","55+","Prefer not to say","NJ","USA","191","First Time","SeatGeek"
"CUST004343","35-44","Prefer not to say","PA","USA","70","Second Time","StubHub"
"CUST004344","35-44","Non-Binary","GA","USA","681","First Time","Dice"
"CUST004345","25-34","Prefer not to say","MA","USA","335","Second Time","Ticketmaster"
"CUST004346","25-34","Female","CA","USA","2781","Returning (3+)","Eventbrite"
"CUST004347","35-44","Prefer not to say","SC","USA","612","Second Time","Festival Website"
"CUST004348","18-24","Male","FL","USA","1177","Returning (3+)","StubHub"
"CUST004349","55+","Female","MA","USA","365","Returning (3+)","Festival Website"
"CUST004350","25-34","Prefer not to say","DE","USA","115","First Time","Festival Website"
"CUST004351","45-54","Female","PA","USA","93","Returning (3+)","Eventbrite"
"CUST004352","45-54","Non-Binary","MI","USA","434","First Time","Ticketmaster"
"CUST004353","45-54","Prefer not to say","VA","USA","274","Returning (3+)","Dice"
"CUST004354","55+","Non-Binary","OH","USA","395","First Time","SeatGeek"
"CUST004355","35-44","Male","NY","USA","267","Returning (3+)","Eventbrite"
"CUST004356","55+","Female","GA","USA","610","Second Time","Eventbrite"
"CUST004357","25-34","Male","PA","USA","136","Returning (3+)","SeatGeek"
"CUST004358","55+","Non-Binary","DE","USA","149","Second Time","Ticketmaster"
"CUST004359","55+","Male","MI","USA","552","Second Time","StubHub"
"CUST004360","45-54","Prefer not to say","VA","USA","177","Second Time","StubHub"
"CUST004361","18-24","Female","NY","USA","179","First Time","Dice"
"CUST004362","35-44","Non-Binary","DE","USA","175","Second Time","Eventbrite"
"CUST004363","18-24","Prefer not to say","CA","USA","2703","Second Time","Ticketmaster"
"CUST004364","35-44","Non-Binary","SC","USA","584","Second Time","Eventbrite"
"CUST004365","18-24","Non-Binary","CT","USA","275","First Time","Festival Website"
"CUST004366","25-34","Female","MD","USA","75","Second Time","SeatGeek"
"CUST004367","18-24","Female","VA","USA","194","Returning (3+)","Ticketmaster"
"CUST004368","25-34","Male","VA","USA","290","Second Time","StubHub"
"CUST004369","55+","Non-Binary","NJ","USA","168","Second Time","SeatGeek"
"CUST004370","55+","Prefer not to say","NC","USA","482","First Time","Festival Website"
"CUST004371","55+","Female","SC","USA","491","Returning (3+)","Dice"
"CUST004372","35-44","Male","NJ","USA","162","Returning (3+)","Ticketmaster"
"CUST004373","18-24","Female","PA","USA","141","Second Time","SeatGeek"
"CUST004374","35-44","Non-Binary","NY","USA","234","Second Time","Ticketmaster"
"CUST004375","25-34","Prefer not to say","CT","USA","336","Second Time","Eventbrite"
"CUST004376","55+","Prefer not to say","NY","USA","174","Returning (3+)","StubHub"
"CUST004377","18-24","Female","NC","USA","338","Returning (3+)","Eventbrite"
"CUST004378","18-24","Non-Binary","CT","USA","339","Second Time","Dice"
"CUST004379","18-24","Female","PA","USA","132","First Time","Festival Website"
"CUST004380","25-34","Prefer not to say","PA","USA","121","First Time","StubHub"
"CUST004381","55+","Male","PA","USA","141","First Time","Eventbrite"
"CUST004382","35-44","Male","NJ","USA","103","Second Time","Ticketmaster"
"CUST004383","25-34","Female","OH","USA","384","First Time","StubHub"
"CUST004384","55+","Prefer not to say","MA","USA","400","Second Time","Dice"
"CUST004385","45-54","Prefer not to say","IL","USA","619","First Time","Eventbrite"
"CUST004386","35-44","Male","CA","USA","2543","Second Time","Ticketmaster"
"CUST004387","35-44","Non-Binary","CT","USA","263","Returning (3+)","Eventbrite"
"CUST004388","18-24","Male","PA","USA","112","First Time","SeatGeek"
"CUST004389","25-34","Non-Binary","PA","USA","72","First Time","Eventbrite"
"CUST004390","45-54","Non-Binary","FL","USA","1098","Second Time","Eventbrite"
"CUST004391","18-24","Non-Binary","MA","USA","338","Second Time","SeatGeek"
"CUST004392","45-54","Non-Binary","MD","USA","84","Second Time","StubHub"
"CUST004393","45-54","Female","MI","USA","578","Returning (3+)","Eventbrite"
"CUST004394","55+","Non-Binary","FL","USA","1087","First Time","Dice"
"CUST004395","35-44","Male","MD","USA","143","Second Time","Festival Website"
"CUST004396","45-54","Prefer not to say","PA","USA","18","Second Time","SeatGeek"
"CUST004397","25-34","Non-Binary","PA","USA","135","First Time","Ticketmaster"
"CUST004398","45-54","Female","TX","USA","1706","Returning (3+)","Eventbrite"
"CUST004399","18-24","Non-Binary","NC","USA","378","Second Time","Festival Website"
"CUST004400","45-54","Non-Binary","RI","USA","386","First Time","Dice"
"CUST004401","25-34","Prefer not to say","NJ","USA","163","Second Time","Dice"
"CUST004402","45-54","Female","NC","USA","350","Second Time","Ticketmaster"
"CUST004403","45-54","Female","NJ","USA","246","First Time","Festival Website"
"CUST004404","25-34","Prefer not to say","DE","USA","104","Returning (3+)","StubHub"
"CUST004405","45-54","Prefer not to say","PA","USA","39","First Time","Eventbrite"
"CUST004406","18-24","Male","CA","USA","2975","Second Time","Dice"
"CUST004407","35-44","Male","FL","USA","917","Second Time","Dice"
"CUST004408","55+","Non-Binary","NY","USA","297","First Time","Eventbrite"
"CUST004409","18-24","Prefer not to say","MD","USA","190","First Time","Festival Website"
"CUST004410","35-44","Female","NC","USA","425","Returning (3+)","SeatGeek"
"CUST004411","18-24","Female","PA","USA","19","First Time","Ticketmaster"
"CUST004412","35-44","Female","PA","USA","37","First Time","Ticketmaster"
"CUST004413","25-34","Female","PA","USA","116","First Time","SeatGeek"
"CUST004414","55+","Non-Binary","TX","USA","1729","Returning (3+)","SeatGeek"
"CUST004415","18-24","Male","VA","USA","175","First Time","StubHub"
"CUST004416","35-44","Non-Binary","CA","USA","2534","Returning (3+)","Dice"
"CUST004417","18-24","Male","DE","USA","101","First Time","SeatGeek"
"CUST004418","18-24","Prefer not to say","CT","USA","300","First Time","Dice"
"CUST004419","55+","Female","DE","USA","181","First Time","Eventbrite"
"CUST004420","35-44","Prefer not to say","NJ","USA","125","First Time","SeatGeek"
"CUST004421","45-54","Female","RI","USA","388","Second Time","SeatGeek"
"CUST004422","18-24","Female","VA","USA","189","Returning (3+)","Ticketmaster"
"CUST004423","18-24","Male","GA","USA","652","Returning (3+)","Festival Website"
"CUST004424","45-54","Non-Binary","NY","USA","160","Returning (3+)","Eventbrite"
"CUST004425","45-54","Prefer not to say","IL","USA","789","First Time","Dice"
"CUST004426","18-24","Non-Binary","GA","USA","657","First Time","Eventbrite"
"CUST004427","18-24","Female","PA","USA","8","First Time","SeatGeek"
"CUST004428","45-54","Male","DE","USA","135","Returning (3+)","Dice"
"CUST004429","25-34","Prefer not to say","PA","USA","78","Second Time","Dice"
"CUST004430","55+","Non-Binary","CT","USA","342","First Time","Dice"
"CUST004431","18-24","Female","PA","USA","74","First Time","Eventbrite"
"CUST004432","45-54","Non-Binary","CT","USA","346","Second Time","Festival Website"
"CUST004433","45-54","Female","NY","USA","247","First Time","StubHub"
"CUST004434","35-44","Prefer not to say","RI","USA","379","First Time","SeatGeek"
"CUST004435","35-44","Male","MA","USA","306","Second Time","SeatGeek"
"CUST004436","45-54","Male","MD","USA","70","First Time","Ticketmaster"
"CUST004437","45-54","Male","OH","USA","314","Second Time","SeatGeek"
"CUST004438","25-34","Female","GA","USA","688","First Time","SeatGeek"
"CUST004439","35-44","Male","MA","USA","330","Second Time","SeatGeek"
"CUST004440","25-34","Male","MD","USA","111","Second Time","Dice"
"CUST004441","55+","Non-Binary","VA","USA","229","Second Time","Dice"
"CUST004442","55+","Non-Binary","MI","USA","495","Returning (3+)","StubHub"
"CUST004443","55+","Non-Binary","IL","USA","748","Returning (3+)","Ticketmaster"
"CUST004444","18-24","Female","MD","USA","71","Second Time","StubHub"
"CUST004445","35-44","Non-Binary","PA","USA","141","Returning (3+)","Festival Website"
"CUST004446","45-54","Non-Binary","MD","USA","171","Returning (3+)","Ticketmaster"
"CUST004447","45-54","Male","NJ","USA","225","Returning (3+)","StubHub"
"CUST004448","45-54","Prefer not to say","VA","USA","333","First Time","SeatGeek"
"CUST004449","35-44","Prefer not to say","CT","USA","342","First Time","Festival Website"
"CUST004450","18-24","Prefer not to say","SC","USA","550","First Time","Festival Website"
"CUST004451","25-34","Male","SC","USA","622","Second Time","Ticketmaster"
"CUST004452","35-44","Female","NY","USA","168","Returning (3+)","Ticketmaster"
"CUST004453","18-24","Female","RI","USA","390","First Time","StubHub"
"CUST004454","25-34","Non-Binary","GA","USA","749","First Time","StubHub"
"CUST004455","45-54","Male","NC","USA","459","Returning (3+)","SeatGeek"
"CUST004456","35-44","Female","TX","USA","1702","First Time","Festival Website"
"CUST004457","18-24","Male","DE","USA","187","Second Time","Dice"
"CUST004458","35-44","Prefer not to say","NJ","USA","230","Second Time","Dice"
"CUST004459","18-24","Female","GA","USA","626","Second Time","StubHub"
"CUST004460","18-24","Male","NY","USA","165","Second Time","Eventbrite"
"CUST004461","55+","Prefer not to say","MD","USA","176","Second Time","Eventbrite"
"CUST004462","55+","Prefer not to say","CA","USA","2713","Returning (3+)","SeatGeek"
"CUST004463","45-54","Female","PA","USA","0","Second Time","Eventbrite"
"CUST004464","35-44","Female","CA","USA","2667","Returning (3+)","Ticketmaster"
"CUST004465","25-34","Female","MD","USA","106","First Time","Eventbrite"
"CUST004466","55+","Prefer not to say","CA","USA","2996","Second Time","Dice"
"CUST004467","18-24","Male","OH","USA","347","Second Time","Dice"
"CUST004468","45-54","Male","PA","USA","138","Returning (3+)","Ticketmaster"
"CUST004469","18-24","Male","NY","USA","187","Second Time","Ticketmaster"
"CUST004470","55+","Prefer not to say","NJ","USA","244","Returning (3+)","SeatGeek"
"CUST004471","45-54","Non-Binary","MI","USA","576","First Time","StubHub"
"CUST004472","18-24","Female","IL","USA","767","First Time","StubHub"
"CUST004473","25-34","Prefer not to say","NJ","USA","121","Returning (3+)","Eventbrite"
"CUST004474","45-54","Male","NC","USA","368","First Time","SeatGeek"
"CUST004475","45-54","Female","OH","USA","347","Returning (3+)","SeatGeek"
"CUST004476","55+","Prefer not to say","CT","USA","271","Second Time","StubHub"
"CUST004477","55+","Male","MA","USA","335","Returning (3+)","Dice"
"CUST004478","55+","Female","CA","USA","2806","Second Time","Eventbrite"
"CUST004479","35-44","Non-Binary","PA","USA","110","Second Time","Dice"
"CUST004480","25-34","Non-Binary","TX","USA","1551","Second Time","Eventbrite"
"CUST004481","35-44","Non-Binary","NC","USA","474","Second Time","SeatGeek"
"CUST004482","18-24","Non-Binary","VA","USA","162","Second Time","Eventbrite"
"CUST004483","18-24","Female","GA","USA","739","Returning (3+)","Festival Website"
"CUST004484","18-24","Prefer not to say","PA","USA","79","First Time","Ticketmaster"
"CUST004485","18-24","Non-Binary","NY","USA","264","Returning (3+)","Festival Website"
"CUST004486","55+","Male","NY","USA","180","Second Time","SeatGeek"
"CUST004487","45-54","Prefer not to say","PA","USA","150","First Time","Ticketmaster"
"CUST004488","45-54","Female","RI","USA","316","First Time","StubHub"
"CUST004489","18-24","Female","NJ","USA","133","First Time","StubHub"
"CUST004490","18-24","Male","MI","USA","558","Second Time","Festival Website"
"CUST004491","25-34","Male","SC","USA","462","Second Time","SeatGeek"
"CUST004492","45-54","Female","TX","USA","1774","First Time","SeatGeek"
"CUST004493","18-24","Prefer not to say","DE","USA","192","Second Time","SeatGeek"
"CUST004494","25-34","Male","NY","USA","164","Returning (3+)","Ticketmaster"
"CUST004495","25-34","Male","NJ","USA","247","First Time","Dice"
"CUST004496","25-34","Prefer not to say","FL","USA","858","First Time","SeatGeek"
"CUST004497","18-24","Male","MD","USA","68","Returning (3+)","Festival Website"
"CUST004498","18-24","Male","NY","USA","182","First Time","Ticketmaster"
"CUST004499","35-44","Female","MI","USA","593","First Time","Eventbrite"
"CUST004500","55+","Male","GA","USA","629","Second Time","Ticketmaster"
"CUST004501","45-54","Female","CA","USA","2675","First Time","SeatGeek"
"CUST004502","45-54","Non-Binary","NC","USA","498","Returning (3+)","StubHub"
"CUST004503","35-44","Female","MA","USA","360","Returning (3+)","Eventbrite"
"CUST004504","45-54","Non-Binary","IL","USA","696","First Time","Eventbrite"
"CUST004505","25-34","Non-Binary","GA","USA","733","First Time","SeatGeek"
"CUST004506","35-44","Prefer not to say","RI","USA","301","Returning (3+)","StubHub"
"CUST004507","35-44","Female","NY","USA","217","First Time","Eventbrite"
"CUST004508","35-44","Prefer not to say","OH","USA","305","Second Time","Ticketmaster"
"CUST004509","18-24","Male","MI","USA","478","First Time","SeatGeek"
"CUST004510","35-44","Female","SC","USA","538","Second Time","Dice"
"CUST004511","35-44","Male","PA","USA","65","Second Time","SeatGeek"
"CUST004512","55+","Male","GA","USA","615","Returning (3+)","SeatGeek"
"CUST004513","25-34","Female","VA","USA","205","Second Time","Eventbrite"
"CUST004514","35-44","Non-Binary","PA","USA","34","First Time","Ticketmaster"
"CUST004515","35-44","Non-Binary","TX","USA","1759","Second Time","Dice"
"CUST004516","18-24","Non-Binary","MD","USA","163","First Time","Ticketmaster"
"CUST004517","55+","Non-Binary","IL","USA","738","First Time","Eventbrite"
"CUST004518","25-34","Prefer not to say","CA","USA","2776","Second Time","StubHub"
"CUST004519","18-24","Prefer not to say","NC","USA","447","First Time","Festival Website"
"CUST004520","25-34","Prefer not to say","PA","USA","15","Second Time","Eventbrite"
"CUST004521","25-34","Male","OH","USA","392","Returning (3+)","Dice"
"CUST004522","35-44","Male","SC","USA","470","Second Time","StubHub"
"CUST004523","55+","Male","NY","USA","248","Second Time","Eventbrite"
"CUST004524","25-34","Female","NY","USA","167","Second Time","Ticketmaster"
"CUST004525","45-54","Female","PA","USA","71","Returning (3+)","SeatGeek"
"CUST004526","45-54","Prefer not to say","FL","USA","991","Second Time","Festival Website"
"CUST004527","45-54","Female","NY","USA","247","Returning (3+)","SeatGeek"
"CUST004528","18-24","Prefer not to say","FL","USA","955","Second Time","SeatGeek"
"CUST004529","35-44","Non-Binary","FL","USA","1010","Second Time","SeatGeek"
"CUST004530","35-44","Female","CA","USA","2661","Second Time","Dice"
"CUST004531","18-24","Female","CA","USA","2919","Second Time","Dice"
"CUST004532","18-24","Non-Binary","FL","USA","826","First Time","Dice"
"CUST004533","18-24","Female","NY","USA","175","First Time","Dice"
"CUST004534","25-34","Non-Binary","GA","USA","799","Second Time","Ticketmaster"
"CUST004535","18-24","Non-Binary","MA","USA","375","First Time","Dice"
"CUST004536","45-54","Prefer not to say","PA","USA","140","First Time","SeatGeek"
"CUST004537","25-34","Non-Binary","NC","USA","390","Second Time","Ticketmaster"
"CUST004538","18-24","Non-Binary","PA","USA","71","Returning (3+)","Festival Website"
"CUST004539","18-24","Male","PA","USA","78","Second Time","Ticketmaster"
"CUST004540","25-34","Prefer not to say","DE","USA","177","First Time","Festival Website"
"CUST004541","45-54","Male","NJ","USA","152","First Time","Eventbrite"
"CUST004542","45-54","Non-Binary","NY","USA","153","Second Time","Ticketmaster"
"CUST004543","45-54","Non-Binary","FL","USA","1056","First Time","Dice"
"CUST004544","18-24","Non-Binary","SC","USA","482","Second Time","Ticketmaster"
"CUST004545","45-54","Female","NJ","USA","149","Returning (3+)","Festival Website"
"CUST004546","18-24","Non-Binary","PA","USA","77","First Time","Dice"
"CUST004547","25-34","Female","NJ","USA","140","First Time","Festival Website"
"CUST004548","45-54","Male","MD","USA","110","Returning (3+)","StubHub"
"CUST004549","18-24","Female","NY","USA","261","Second Time","Dice"
"CUST004550","45-54","Female","CA","USA","2601","First Time","Ticketmaster"
"CUST004551","35-44","Female","MD","USA","122","First Time","Dice"
"CUST004552","55+","Prefer not to say","SC","USA","609","Returning (3+)","Eventbrite"
"CUST004553","25-34","Non-Binary","RI","USA","301","Second Time","Eventbrite"
"CUST004554","45-54","Male","RI","USA","307","First Time","StubHub"
"CUST004555","35-44","Prefer not to say","TX","USA","1576","Returning (3+)","Ticketmaster"
"CUST004556","35-44","Non-Binary","GA","USA","635","First Time","Dice"
"CUST004557","45-54","Male","MD","USA","88","First Time","StubHub"
"CUST004558","45-54","Male","FL","USA","1025","First Time","StubHub"
"CUST004559","55+","Non-Binary","RI","USA","344","Returning (3+)","Dice"
"CUST004560","35-44","Female","NJ","USA","172","Returning (3+)","Dice"
"CUST004561","45-54","Prefer not to say","PA","USA","20","Returning (3+)","Eventbrite"
"CUST004562","45-54","Male","IL","USA","645","Returning (3+)","StubHub"
"CUST004563","45-54","Non-Binary","TX","USA","1614","Second Time","StubHub"
"CUST004564","25-34","Non-Binary","PA","USA","137","First Time","Festival Website"
"CUST004565","25-34","Female","SC","USA","475","Returning (3+)","SeatGeek"
"CUST004566","25-34","Male","PA","USA","6","First Time","Eventbrite"
"CUST004567","55+","Male","PA","USA","59","Second Time","Ticketmaster"
"CUST004568","55+","Non-Binary","MD","USA","65","Second Time","Festival Website"
"CUST004569","25-34","Male","SC","USA","641","Second Time","Ticketmaster"
"CUST004570","45-54","Non-Binary","PA","USA","73","Returning (3+)","Eventbrite"
"CUST004571","35-44","Non-Binary","IL","USA","622","First Time","Eventbrite"
"CUST004572","18-24","Prefer not to say","SC","USA","584","Second Time","Festival Website"
"CUST004573","25-34","Female","MD","USA","199","Second Time","Dice"
"CUST004574","45-54","Female","FL","USA","858","Returning (3+)","Ticketmaster"
"CUST004575","18-24","Female","MD","USA","124","Returning (3+)","Ticketmaster"
"CUST004576","35-44","Prefer not to say","FL","USA","1131","First Time","Eventbrite"
"CUST004577","35-44","Prefer not to say","NC","USA","497","First Time","Festival Website"
"CUST004578","45-54","Non-Binary","VA","USA","193","Second Time","SeatGeek"
"CUST004579","18-24","Prefer not to say","VA","USA","333","Second Time","Eventbrite"
"CUST004580","25-34","Non-Binary","CT","USA","255","Returning (3+)","StubHub"
"CUST004581","25-34","Prefer not to say","OH","USA","334","Second Time","Eventbrite"
"CUST004582","55+","Non-Binary","DE","USA","121","First Time","Ticketmaster"
"CUST004583","55+","Female","TX","USA","1408","Second Time","Ticketmaster"
"CUST004584","25-34","Non-Binary","NY","USA","194","Returning (3+)","SeatGeek"
"CUST004585","18-24","Prefer not to say","FL","USA","983","First Time","Dice"
"CUST004586","55+","Non-Binary","MD","USA","116","Returning (3+)","SeatGeek"
"CUST004587","18-24","Prefer not to say","TX","USA","1500","First Time","Dice"
"CUST004588","45-54","Non-Binary","PA","USA","34","Returning (3+)","StubHub"
"CUST004589","25-34","Female","MD","USA","126","Second Time","Festival Website"
"CUST004590","25-34","Male","GA","USA","637","Returning (3+)","SeatGeek"
"CUST004591","45-54","Prefer not to say","TX","USA","1681","First Time","StubHub"
"CUST004592","55+","Female","VA","USA","327","First Time","StubHub"
"CUST004593","55+","Female","NY","USA","258","First Time","SeatGeek"
"CUST004594","35-44","Male","MA","USA","309","First Time","StubHub"
"CUST004595","25-34","Prefer not to say","RI","USA","358","Second Time","SeatGeek"
"CUST004596","18-24","Male","MD","USA","140","First Time","StubHub"
"CUST004597","55+","Female","MD","USA","108","Second Time","Dice"
"CUST004598","55+","Non-Binary","CA","USA","2831","Second Time","Ticketmaster"
"CUST004599","35-44","Non-Binary","PA","USA","122","Returning (3+)","Dice"
"CUST004600","45-54","Prefer not to say","NJ","USA","171","Returning (3+)","StubHub"
"CUST004601","25-34","Male","IL","USA","744","First Time","SeatGeek"
"CUST004602","35-44","Non-Binary","DE","USA","160","Second Time","Festival Website"
"CUST004603","45-54","Female","PA","USA","47","Second Time","StubHub"
"CUST004604","18-24","Prefer not to say","NY","USA","219","First Time","StubHub"
"CUST004605","55+","Female","GA","USA","793","First Time","Eventbrite"
"CUST004606","45-54","Non-Binary","NJ","USA","127","Second Time","StubHub"
"CUST004607","45-54","Prefer not to say","CA","USA","2522","Returning (3+)","SeatGeek"
"CUST004608","55+","Female","GA","USA","705","Second Time","Dice"
"CUST004609","45-54","Non-Binary","OH","USA","261","Returning (3+)","Eventbrite"
"CUST004610","35-44","Prefer not to say","PA","USA","17","Returning (3+)","Ticketmaster"
"CUST004611","45-54","Female","FL","USA","950","Second Time","Festival Website"
"CUST004612","18-24","Prefer not to say","RI","USA","389","First Time","SeatGeek"
"CUST004613","55+","Non-Binary","MD","USA","200","Returning (3+)","Ticketmaster"
"CUST004614","55+","Non-Binary","PA","USA","70","Returning (3+)","Ticketmaster"
"CUST004615","35-44","Female","SC","USA","459","Second Time","Dice"
"CUST004616","55+","Non-Binary","RI","USA","314","First Time","StubHub"
"CUST004617","18-24","Female","PA","USA","60","First Time","StubHub"
"CUST004618","18-24","Prefer not to say","FL","USA","1013","Returning (3+)","SeatGeek"
"CUST004619","35-44","Male","CA","USA","2763","Returning (3+)","Festival Website"
"CUST004620","25-34","Female","DE","USA","130","Returning (3+)","StubHub"
"CUST004621","45-54","Female","OH","USA","395","Second Time","SeatGeek"
"CUST004622","55+","Non-Binary","MA","USA","340","Returning (3+)","Festival Website"
"CUST004623","55+","Prefer not to say","PA","USA","44","Returning (3+)","SeatGeek"
"CUST004624","45-54","Female","CT","USA","253","Second Time","SeatGeek"
"CUST004625","25-34","Non-Binary","PA","USA","119","First Time","Dice"
"CUST004626","35-44","Non-Binary","PA","USA","35","Second Time","SeatGeek"
"CUST004627","45-54","Non-Binary","CT","USA","254","Returning (3+)","StubHub"
"CUST004628","55+","Female","PA","USA","110","First Time","Eventbrite"
"CUST004629","45-54","Male","SC","USA","649","Second Time","Festival Website"
"CUST004630","35-44","Prefer not to say","VA","USA","162","First Time","Dice"
"CUST004631","45-54","Non-Binary","DE","USA","156","Returning (3+)","Eventbrite"
"CUST004632","45-54","Male","PA","USA","30","First Time","Eventbrite"
